Date,Price,Open,High,Low,Vol.,Change %
10/06/2017,"3,693.22","3,693.22","3,693.22","3,693.22",,-0.25%
10/05/2017,"3,702.51","3,702.51","3,702.51","3,702.51",,0.29%
10/04/2017,"3,691.87","3,691.87","3,691.87","3,691.87",,-1.08%
10/03/2017,"3,732.19","3,732.19","3,732.19","3,732.19",,0.00%
10/02/2017,"3,732.16","3,732.16","3,732.16","3,732.16",,-0.51%
09/29/2017,"3,751.46","3,751.46","3,751.46","3,751.46",,0.93%
09/28/2017,"3,716.72","3,716.72","3,716.72","3,716.72",,-0.35%
09/27/2017,"3,729.84","3,729.84","3,729.84","3,729.84",,-0.09%
09/26/2017,"3,733.04","3,733.04","3,733.04","3,733.04",,-0.46%
09/25/2017,"3,750.35","3,750.35","3,750.35","3,750.35",,-0.37%
09/22/2017,"3,764.44","3,764.44","3,764.44","3,764.44",,-0.33%
09/21/2017,"3,777.09","3,777.09","3,777.09","3,777.09",,-0.17%
09/20/2017,"3,783.69","3,783.69","3,783.69","3,783.69",,-0.03%
09/19/2017,"3,784.91","3,784.91","3,784.91","3,784.91",,0.11%
09/18/2017,"3,780.61","3,780.61","3,780.61","3,780.61",,-0.09%
09/15/2017,"3,783.98","3,783.98","3,783.98","3,783.98",,-0.78%
09/14/2017,"3,813.78","3,813.78","3,813.78","3,813.78",,0.22%
09/13/2017,"3,805.24","3,805.24","3,805.24","3,805.24",,-1.15%
09/12/2017,"3,849.45","3,849.45","3,849.45","3,849.45",,0.88%
09/11/2017,"3,815.71","3,815.71","3,815.71","3,815.71",,-0.63%
09/08/2017,"3,839.99","3,839.99","3,839.99","3,839.99",,0.91%
09/07/2017,"3,805.22","3,805.22","3,805.22","3,805.22",,0.48%
09/06/2017,"3,786.92","3,786.92","3,786.92","3,786.92",,0.45%
09/05/2017,"3,770.03","3,770.03","3,770.03","3,770.03",,-0.97%
09/04/2017,"3,806.80","3,806.80","3,806.80","3,806.80",,-2.07%
09/01/2017,"3,887.28","3,887.28","3,887.28","3,887.28",,-3.47%
08/31/2017,"4,027.12","4,027.12","4,027.12","4,027.12",,-0.29%
08/30/2017,"4,038.86","4,038.86","4,038.86","4,038.86",,-0.08%
08/29/2017,"4,042.08","4,042.08","4,042.08","4,042.08",,-1.15%
08/28/2017,"4,089.00","4,089.00","4,089.00","4,089.00",,0.49%
08/25/2017,"4,069.20","4,069.20","4,069.20","4,069.20",,0.41%
08/24/2017,"4,052.54","4,052.54","4,052.54","4,052.54",,0.60%
08/23/2017,"4,028.56","4,028.56","4,028.56","4,028.56",,0.37%
08/22/2017,"4,013.71","4,013.71","4,013.71","4,013.71",,0.15%
08/21/2017,"4,007.55","4,007.55","4,007.55","4,007.55",,0.37%
08/18/2017,"3,992.76","3,992.76","3,992.76","3,992.76",,-1.31%
08/17/2017,"4,045.89","4,045.89","4,045.89","4,045.89",,-0.58%
08/16/2017,"4,069.34","4,069.34","4,069.34","4,069.34",,-1.09%
08/15/2017,"4,114.01","4,114.01","4,114.01","4,114.01",,0.91%
08/14/2017,"4,076.94","4,076.94","4,076.94","4,076.94",,2.51%
08/11/2017,"3,976.98","3,976.98","3,976.98","3,976.98",,1.89%
08/10/2017,"3,903.29","3,903.29","3,903.29","3,903.29",,1.38%
08/09/2017,"3,850.13","3,850.13","3,850.13","3,850.13",,0.83%
08/07/2017,"3,818.27","3,818.27","3,818.27","3,818.27",,1.12%
08/04/2017,"3,775.89","3,775.89","3,775.89","3,775.89",,0.06%
08/03/2017,"3,773.52","3,773.52","3,773.52","3,773.52",,0.86%
08/02/2017,"3,741.46","3,741.46","3,741.46","3,741.46",,-0.03%
08/01/2017,"3,742.50","3,742.50","3,742.50","3,742.50",,-1.45%
07/31/2017,"3,797.53","3,797.53","3,797.53","3,797.53",,-0.03%
07/28/2017,"3,798.63","3,798.63","3,798.63","3,798.63",,0.90%
07/27/2017,"3,764.74","3,764.74","3,764.74","3,764.74",,-0.10%
07/26/2017,"3,768.38","3,768.38","3,768.38","3,768.38",,1.03%
07/25/2017,"3,729.81","3,729.81","3,729.81","3,729.81",,0.48%
07/24/2017,"3,712.13","3,712.13","3,712.13","3,712.13",,0.32%
07/21/2017,"3,700.44","3,700.44","3,700.44","3,700.44",,0.47%
07/20/2017,"3,683.24","3,683.24","3,683.24","3,683.24",,0.23%
07/19/2017,"3,674.96","3,674.96","3,674.96","3,674.96",,-0.12%
07/18/2017,"3,679.43","3,679.43","3,679.43","3,679.43",,0.57%
07/17/2017,"3,658.65","3,658.65","3,658.65","3,658.65",,0.43%
07/14/2017,"3,642.90","3,642.90","3,642.90","3,642.90",,-0.45%
07/13/2017,"3,659.28","3,659.28","3,659.28","3,659.28",,0.73%
07/12/2017,"3,632.82","3,632.82","3,632.82","3,632.82",,0.89%
07/11/2017,"3,600.60","3,600.60","3,600.60","3,600.60",,0.17%
07/10/2017,"3,594.41","3,594.41","3,594.41","3,594.41",,-0.27%
07/07/2017,"3,604.06","3,604.06","3,604.06","3,604.06",,0.66%
07/06/2017,"3,580.52","3,580.52","3,580.52","3,580.52",,0.33%
07/05/2017,"3,568.80","3,568.80","3,568.80","3,568.80",,0.23%
07/04/2017,"3,560.51","3,560.51","3,560.51","3,560.51",,-0.64%
07/03/2017,"3,583.41","3,583.41","3,583.41","3,583.41",,-0.66%
06/30/2017,"3,607.18","3,607.18","3,607.18","3,607.18",,0.30%
06/29/2017,"3,596.56","3,596.56","3,596.56","3,596.56",,-0.35%
06/28/2017,"3,609.21","3,609.21","3,609.21","3,609.21",,-0.20%
06/27/2017,"3,616.31","3,616.31","3,616.31","3,616.31",,-0.21%
06/23/2017,"3,623.83","3,623.83","3,623.83","3,623.83",,0.31%
06/22/2017,"3,612.55","3,612.55","3,612.55","3,612.55",,0.12%
06/21/2017,"3,608.15","3,608.15","3,608.15","3,608.15",,0.23%
06/20/2017,"3,600.01","3,600.01","3,600.01","3,600.01",,0.48%
06/19/2017,"3,582.76","3,582.76","3,582.76","3,582.76",,1.17%
06/16/2017,"3,541.35","3,541.35","3,541.35","3,541.35",,0.53%
06/15/2017,"3,522.79","3,522.79","3,522.79","3,522.79",,0.45%
06/14/2017,"3,506.90","3,506.90","3,506.90","3,506.90",,0.56%
06/13/2017,"3,487.45","3,487.45","3,487.45","3,487.45",,0.53%
06/12/2017,"3,469.08","3,469.08","3,469.08","3,469.08",,0.01%
06/09/2017,"3,468.68","3,468.68","3,468.68","3,468.68",,-0.18%
06/08/2017,"3,474.78","3,474.78","3,474.78","3,474.78",,0.05%
06/07/2017,"3,472.96","3,472.96","3,472.96","3,472.96",,0.45%
06/06/2017,"3,457.29","3,457.29","3,457.29","3,457.29",,-0.67%
06/05/2017,"3,480.78","3,480.78","3,480.78","3,480.78",,0.22%
06/02/2017,"3,473.19","3,473.19","3,473.19","3,473.19",,0.93%
05/31/2017,"3,441.05","3,441.05","3,441.05","3,441.05",,0.08%
05/30/2017,"3,438.17","3,438.17","3,438.17","3,438.17",,0.00%
05/29/2017,"3,438.20","3,438.20","3,438.20","3,438.20",,-0.12%
05/26/2017,"3,442.38","3,442.38","3,442.38","3,442.38",,0.92%
05/25/2017,"3,410.89","3,410.89","3,410.89","3,410.89",,1.02%
05/24/2017,"3,376.58","3,376.58","3,376.58","3,376.58",,1.79%
05/23/2017,"3,317.16","3,317.16","3,317.16","3,317.16",,0.64%
05/22/2017,"3,296.16","3,296.16","3,296.16","3,296.16",,0.32%
05/19/2017,"3,285.49","3,285.49","3,285.49","3,285.49",,1.26%
05/18/2017,"3,244.69","3,244.69","3,244.69","3,244.69",,0.57%
05/17/2017,"3,226.43","3,226.43","3,226.43","3,226.43",,0.16%
05/16/2017,"3,221.19","3,221.19","3,221.19","3,221.19",,-0.25%
05/15/2017,"3,229.30","3,229.30","3,229.30","3,229.30",,-0.48%
05/12/2017,"3,244.72","3,244.72","3,244.72","3,244.72",,1.53%
05/11/2017,"3,195.70","3,195.70","3,195.70","3,195.70",,0.64%
05/10/2017,"3,175.41","3,175.41","3,175.41","3,175.41",,1.07%
05/09/2017,"3,141.69","3,141.69","3,141.69","3,141.69",,-0.40%
05/08/2017,"3,154.38","3,154.38","3,154.38","3,154.38",,0.23%
05/05/2017,"3,147.04","3,147.04","3,147.04","3,147.04",,0.08%
05/04/2017,"3,144.38","3,144.38","3,144.38","3,144.38",,0.33%
05/03/2017,"3,134.15","3,134.15","3,134.15","3,134.15",,-0.16%
05/02/2017,"3,139.03","3,139.03","3,139.03","3,139.03",,-0.59%
04/28/2017,"3,157.58","3,157.58","3,157.58","3,157.58",,-0.21%
04/27/2017,"3,164.36","3,164.36","3,164.36","3,164.36",,0.06%
04/26/2017,"3,162.37","3,162.37","3,162.37","3,162.37",,0.80%
04/25/2017,"3,137.41","3,137.41","3,137.41","3,137.41",,-0.18%
04/24/2017,"3,143.15","3,143.15","3,143.15","3,143.15",,0.46%
04/21/2017,"3,128.69","3,128.69","3,128.69","3,128.69",,-0.66%
04/20/2017,"3,149.33","3,149.33","3,149.33","3,149.33",,0.62%
04/19/2017,"3,129.78","3,129.78","3,129.78","3,129.78",,0.87%
04/13/2017,"3,102.71","3,102.71","3,102.71","3,102.71",,-0.23%
04/12/2017,"3,109.78","3,109.78","3,109.78","3,109.78",,0.17%
04/11/2017,"3,104.43","3,104.43","3,104.43","3,104.43",,0.38%
04/10/2017,"3,092.61","3,092.61","3,092.61","3,092.61",,-0.40%
04/07/2017,"3,104.89","3,104.89","3,104.89","3,104.89",,0.12%
04/06/2017,"3,101.19","3,101.19","3,101.19","3,101.19",,0.00%
04/05/2017,"3,101.12","3,101.12","3,101.12","3,101.12",,0.14%
04/04/2017,"3,096.83","3,096.83","3,096.83","3,096.83",,-0.30%
04/03/2017,"3,106.21","3,106.21","3,106.21","3,106.21",,-0.20%
03/31/2017,"3,112.52","3,112.52","3,112.52","3,112.52",,-0.32%
03/30/2017,"3,122.51","3,122.51","3,122.51","3,122.51",,-0.19%
03/29/2017,"3,128.44","3,128.44","3,128.44","3,128.44",,0.62%
03/28/2017,"3,109.01","3,109.01","3,109.01","3,109.01",,0.35%
03/27/2017,"3,098.16","3,098.16","3,098.16","3,098.16",,0.66%
03/24/2017,"3,077.81","3,077.81","3,077.81","3,077.81",,-0.16%
03/23/2017,"3,082.85","3,082.85","3,082.85","3,082.85",,1.50%
03/22/2017,"3,037.16","3,037.16","3,037.16","3,037.16",,0.97%
03/21/2017,"3,007.90","3,007.90","3,007.90","3,007.90",,0.58%
03/20/2017,"2,990.70","2,990.70","2,990.70","2,990.70",,0.24%
03/17/2017,"2,983.68","2,983.68","2,983.68","2,983.68",,0.62%
03/16/2017,"2,965.31","2,965.31","2,965.31","2,965.31",,-0.19%
03/15/2017,"2,970.98","2,970.98","2,970.98","2,970.98",,-0.10%
03/14/2017,"2,974.01","2,974.01","2,974.01","2,974.01",,0.12%
03/13/2017,"2,970.53","2,970.53","2,970.53","2,970.53",,0.25%
03/10/2017,"2,963.08","2,963.08","2,963.08","2,963.08",,0.40%
03/09/2017,"2,951.15","2,951.15","2,951.15","2,951.15",,0.11%
03/08/2017,"2,947.93","2,947.93","2,947.93","2,947.93",,-0.53%
03/07/2017,"2,963.56","2,963.56","2,963.56","2,963.56",,0.02%
03/06/2017,"2,963.01","2,963.01","2,963.01","2,963.01",,0.04%
03/03/2017,"2,961.78","2,961.78","2,961.78","2,961.78",,-0.25%
03/02/2017,"2,969.12","2,969.12","2,969.12","2,969.12",,0.10%
03/01/2017,"2,966.16","2,966.16","2,966.16","2,966.16",,-0.95%
02/28/2017,"2,994.53","2,994.53","2,994.53","2,994.53",,-1.28%
02/27/2017,"3,033.33","3,033.33","3,033.33","3,033.33",,0.34%
02/24/2017,"3,023.07","3,023.07","3,023.07","3,023.07",,0.46%
02/23/2017,"3,009.19","3,009.19","3,009.19","3,009.19",,0.87%
02/22/2017,"2,983.20","2,983.20","2,983.20","2,983.20",,0.63%
02/21/2017,"2,964.48","2,964.48","2,964.48","2,964.48",,0.65%
02/20/2017,"2,945.33","2,945.33","2,945.33","2,945.33",,-0.12%
02/17/2017,"2,948.75","2,948.75","2,948.75","2,948.75",,-0.77%
02/16/2017,"2,971.50","2,971.50","2,971.50","2,971.50",,0.65%
02/15/2017,"2,952.33","2,952.33","2,952.33","2,952.33",,0.64%
02/14/2017,"2,933.46","2,933.46","2,933.46","2,933.46",,-0.01%
02/13/2017,"2,933.69","2,933.69","2,933.69","2,933.69",,-0.61%
02/10/2017,"2,951.62","2,951.62","2,951.62","2,951.62",,0.63%
02/09/2017,"2,933.09","2,933.09","2,933.09","2,933.09",,0.83%
02/08/2017,"2,908.87","2,908.87","2,908.87","2,908.87",,0.91%
02/07/2017,"2,882.74","2,882.74","2,882.74","2,882.74",,0.54%
02/06/2017,"2,867.39","2,867.39","2,867.39","2,867.39",,0.17%
02/03/2017,"2,862.39","2,862.39","2,862.39","2,862.39",,1.03%
02/02/2017,"2,833.09","2,833.09","2,833.09","2,833.09",,1.11%
02/01/2017,"2,801.85","2,801.85","2,801.85","2,801.85",,0.27%
01/31/2017,"2,794.27","2,794.27","2,794.27","2,794.27",,0.17%
01/30/2017,"2,789.64","2,789.64","2,789.64","2,789.64",,-0.80%
01/27/2017,"2,812.04","2,812.04","2,812.04","2,812.04",,-0.43%
01/26/2017,"2,824.32","2,824.32","2,824.32","2,824.32",,-1.10%
01/25/2017,"2,855.81","2,855.81","2,855.81","2,855.81",,-0.60%
01/24/2017,"2,873.02","2,873.02","2,873.02","2,873.02",,-1.11%
01/23/2017,"2,905.31","2,905.31","2,905.31","2,905.31",,-0.29%
01/20/2017,"2,913.84","2,913.84","2,913.84","2,913.84",,-0.38%
01/19/2017,"2,924.90","2,924.90","2,924.90","2,924.90",,-0.27%
01/18/2017,"2,932.79","2,932.79","2,932.79","2,932.79",,0.11%
01/17/2017,"2,929.68","2,929.68","2,929.68","2,929.68",,-0.87%
01/16/2017,"2,955.44","2,955.44","2,955.44","2,955.44",,-0.53%
01/13/2017,"2,971.10","2,971.10","2,971.10","2,971.10",,-1.44%
01/12/2017,"3,014.36","3,014.36","3,014.36","3,014.36",,-1.09%
01/11/2017,"3,047.68","3,047.68","3,047.68","3,047.68",,-1.17%
01/10/2017,"3,083.68","3,083.68","3,083.68","3,083.68",,-1.08%
01/09/2017,"3,117.40","3,117.40","3,117.40","3,117.40",,-0.69%
01/06/2017,"3,139.21","3,139.21","3,139.21","3,139.21",,-0.99%
01/05/2017,"3,170.71","3,170.71","3,170.71","3,170.71",,-0.73%
01/04/2017,"3,194.13","3,194.13","3,194.13","3,194.13",,-0.38%
01/03/2017,"3,206.24","3,206.24","3,206.24","3,206.24",,0.63%
12/30/2016,"3,186.21","3,186.21","3,186.21","3,186.21",,0.94%
12/29/2016,"3,156.59","3,156.59","3,156.59","3,156.59",,0.82%
12/28/2016,"3,130.93","3,130.93","3,130.93","3,130.93",,0.56%
12/23/2016,"3,113.61","3,113.61","3,113.61","3,113.61",,0.22%
12/22/2016,"3,106.91","3,106.91","3,106.91","3,106.91",,1.06%
12/21/2016,"3,074.43","3,074.43","3,074.43","3,074.43",,-0.32%
12/20/2016,"3,084.16","3,084.16","3,084.16","3,084.16",,-0.01%
12/19/2016,"3,084.48","3,084.48","3,084.48","3,084.48",,-0.66%
12/16/2016,"3,104.95","3,104.95","3,104.95","3,104.95",,-0.79%
12/15/2016,"3,129.78","3,129.78","3,129.78","3,129.78",,-0.59%
12/14/2016,"3,148.48","3,148.48","3,148.48","3,148.48",,-0.22%
12/13/2016,"3,155.57","3,155.57","3,155.57","3,155.57",,-0.11%
12/09/2016,"3,158.89","3,158.89","3,158.89","3,158.89",,-0.68%
12/08/2016,"3,180.56","3,180.56","3,180.56","3,180.56",,-0.03%
12/07/2016,"3,181.48","3,181.48","3,181.48","3,181.48",,-0.44%
12/06/2016,"3,195.42","3,195.42","3,195.42","3,195.42",,-1.07%
12/05/2016,"3,230.00","3,230.00","3,230.00","3,230.00",,-0.55%
12/02/2016,"3,248.02","3,248.02","3,248.02","3,248.02",,-0.08%
12/01/2016,"3,250.62","3,250.62","3,250.62","3,250.62",,0.11%
11/30/2016,"3,247.19","3,247.19","3,247.19","3,247.19",,-0.29%
11/29/2016,"3,256.57","3,256.57","3,256.57","3,256.57",,0.21%
11/28/2016,"3,249.63","3,249.63","3,249.63","3,249.63",,-0.50%
11/25/2016,"3,265.89","3,265.89","3,265.89","3,265.89",,-0.24%
11/24/2016,"3,273.61","3,273.61","3,273.61","3,273.61",,0.31%
11/23/2016,"3,263.44","3,263.44","3,263.44","3,263.44",,-0.13%
11/22/2016,"3,267.53","3,267.53","3,267.53","3,267.53",,-0.50%
11/21/2016,"3,283.94","3,283.94","3,283.94","3,283.94",,-0.22%
11/18/2016,"3,291.25","3,291.25","3,291.25","3,291.25",,0.23%
11/17/2016,"3,283.77","3,283.77","3,283.77","3,283.77",,0.35%
11/16/2016,"3,272.47","3,272.47","3,272.47","3,272.47",,0.33%
11/15/2016,"3,261.71","3,261.71","3,261.71","3,261.71",,-0.20%
11/14/2016,"3,268.41","3,268.41","3,268.41","3,268.41",,0.13%
11/11/2016,"3,264.26","3,264.26","3,264.26","3,264.26",,0.54%
11/10/2016,"3,246.72","3,246.72","3,246.72","3,246.72",,0.25%
11/09/2016,"3,238.47","3,238.47","3,238.47","3,238.47",,-0.12%
11/08/2016,"3,242.46","3,242.46","3,242.46","3,242.46",,-0.19%
11/07/2016,"3,248.54","3,248.54","3,248.54","3,248.54",,-0.09%
11/04/2016,"3,251.46","3,251.46","3,251.46","3,251.46",,-0.33%
11/03/2016,"3,262.31","3,262.31","3,262.31","3,262.31",,0.78%
11/02/2016,"3,237.08","3,237.08","3,237.08","3,237.08",,0.30%
11/01/2016,"3,227.24","3,227.24","3,227.24","3,227.24",,-0.06%
10/31/2016,"3,229.22","3,229.22","3,229.22","3,229.22",,0.77%
10/28/2016,"3,204.67","3,204.67","3,204.67","3,204.67",,0.10%
10/27/2016,"3,201.55","3,201.55","3,201.55","3,201.55",,-0.10%
10/26/2016,"3,204.69","3,204.69","3,204.69","3,204.69",,0.02%
10/25/2016,"3,203.99","3,203.99","3,203.99","3,203.99",,-0.33%
10/24/2016,"3,214.50","3,214.50","3,214.50","3,214.50",,0.35%
10/21/2016,"3,203.38","3,203.38","3,203.38","3,203.38",,-1.10%
10/19/2016,"3,239.00","3,239.00","3,239.00","3,239.00",,-0.33%
10/18/2016,"3,249.67","3,249.67","3,249.67","3,249.67",,0.18%
10/17/2016,"3,243.68","3,243.68","3,243.68","3,243.68",,-0.74%
10/14/2016,"3,267.92","3,267.92","3,267.92","3,267.92",,0.79%
10/13/2016,"3,242.32","3,242.32","3,242.32","3,242.32",,-0.15%
10/12/2016,"3,247.11","3,247.11","3,247.11","3,247.11",,0.16%
10/11/2016,"3,241.92","3,241.92","3,241.92","3,241.92",,-0.52%
10/10/2016,"3,258.93","3,258.93","3,258.93","3,258.93",,-0.07%
10/07/2016,"3,261.34","3,261.34","3,261.34","3,261.34",,-0.08%
10/06/2016,"3,264.03","3,264.03","3,264.03","3,264.03",,-0.63%
10/05/2016,"3,284.84","3,284.84","3,284.84","3,284.84",,0.07%
10/04/2016,"3,282.64","3,282.64","3,282.64","3,282.64",,-0.38%
10/03/2016,"3,295.10","3,295.10","3,295.10","3,295.10",,1.60%
09/30/2016,"3,243.21","3,243.21","3,243.21","3,243.21",,0.79%
09/29/2016,"3,217.75","3,217.75","3,217.75","3,217.75",,1.26%
09/28/2016,"3,177.70","3,177.70","3,177.70","3,177.70",,-0.90%
09/27/2016,"3,206.71","3,206.71","3,206.71","3,206.71",,0.61%
09/26/2016,"3,187.33","3,187.33","3,187.33","3,187.33",,0.42%
09/23/2016,"3,174.15","3,174.15","3,174.15","3,174.15",,0.14%
09/22/2016,"3,169.64","3,169.64","3,169.64","3,169.64",,-0.02%
09/21/2016,"3,170.22","3,170.22","3,170.22","3,170.22",,-0.69%
09/20/2016,"3,192.31","3,192.31","3,192.31","3,192.31",,-0.83%
09/19/2016,"3,218.88","3,218.88","3,218.88","3,218.88",,0.40%
09/16/2016,"3,206.12","3,206.12","3,206.12","3,206.12",,-1.04%
09/15/2016,"3,239.80","3,239.80","3,239.80","3,239.80",,0.56%
09/14/2016,"3,221.87","3,221.87","3,221.87","3,221.87",,-0.06%
09/13/2016,"3,223.80","3,223.80","3,223.80","3,223.80",,0.48%
09/09/2016,"3,208.25","3,208.25","3,208.25","3,208.25",,0.88%
09/08/2016,"3,180.29","3,180.29","3,180.29","3,180.29",,0.37%
09/07/2016,"3,168.62","3,168.62","3,168.62","3,168.62",,-0.02%
09/06/2016,"3,169.31","3,169.31","3,169.31","3,169.31",,-0.06%
09/05/2016,"3,171.28","3,171.28","3,171.28","3,171.28",,-0.52%
09/02/2016,"3,187.87","3,187.87","3,187.87","3,187.87",,0.27%
09/01/2016,"3,179.23","3,179.23","3,179.23","3,179.23",,0.01%
08/31/2016,"3,178.83","3,178.83","3,178.83","3,178.83",,1.99%
08/30/2016,"3,116.82","3,116.82","3,116.82","3,116.82",,-0.22%
08/29/2016,"3,123.54","3,123.54","3,123.54","3,123.54",,-2.89%
08/26/2016,"3,216.62","3,216.62","3,216.62","3,216.62",,-2.81%
08/25/2016,"3,309.76","3,309.76","3,309.76","3,309.76",,-4.42%
08/24/2016,"3,462.68","3,462.68","3,462.68","3,462.68",,0.58%
08/23/2016,"3,442.87","3,442.87","3,442.87","3,442.87",,-0.39%
08/22/2016,"3,456.21","3,456.21","3,456.21","3,456.21",,-0.18%
08/19/2016,"3,462.56","3,462.56","3,462.56","3,462.56",,-0.62%
08/18/2016,"3,484.08","3,484.08","3,484.08","3,484.08",,-0.70%
08/17/2016,"3,508.51","3,508.51","3,508.51","3,508.51",,0.66%
08/16/2016,"3,485.36","3,485.36","3,485.36","3,485.36",,1.15%
08/15/2016,"3,445.60","3,445.60","3,445.60","3,445.60",,-0.11%
08/12/2016,"3,449.44","3,449.44","3,449.44","3,449.44",,-0.02%
08/11/2016,"3,450.10","3,450.10","3,450.10","3,450.10",,-0.38%
08/10/2016,"3,463.22","3,463.22","3,463.22","3,463.22",,0.12%
08/09/2016,"3,459.10","3,459.10","3,459.10","3,459.10",,-0.13%
08/08/2016,"3,463.59","3,463.59","3,463.59","3,463.59",,-0.53%
08/05/2016,"3,482.18","3,482.18","3,482.18","3,482.18",,0.51%
08/04/2016,"3,464.48","3,464.48","3,464.48","3,464.48",,-0.44%
08/03/2016,"3,479.73","3,479.73","3,479.73","3,479.73",,0.02%
08/02/2016,"3,478.97","3,478.97","3,478.97","3,478.97",,0.53%
08/01/2016,"3,460.60","3,460.60","3,460.60","3,460.60",,-0.80%
07/29/2016,"3,488.67","3,488.67","3,488.67","3,488.67",,0.59%
07/28/2016,"3,468.29","3,468.29","3,468.29","3,468.29",,-0.20%
07/27/2016,"3,475.38","3,475.38","3,475.38","3,475.38",,-0.53%
07/26/2016,"3,494.03","3,494.03","3,494.03","3,494.03",,-0.41%
07/25/2016,"3,508.49","3,508.49","3,508.49","3,508.49",,-0.46%
07/22/2016,"3,524.59","3,524.59","3,524.59","3,524.59",,0.27%
07/21/2016,"3,515.10","3,515.10","3,515.10","3,515.10",,-0.16%
07/20/2016,"3,520.77","3,520.77","3,520.77","3,520.77",,-0.06%
07/19/2016,"3,522.98","3,522.98","3,522.98","3,522.98",,-0.91%
07/18/2016,"3,555.18","3,555.18","3,555.18","3,555.18",,-1.16%
07/15/2016,"3,596.98","3,596.98","3,596.98","3,596.98",,-0.36%
07/14/2016,"3,609.81","3,609.81","3,609.81","3,609.81",,-0.17%
07/13/2016,"3,616.10","3,616.10","3,616.10","3,616.10",,-0.10%
07/12/2016,"3,619.67","3,619.67","3,619.67","3,619.67",,-1.14%
07/11/2016,"3,661.58","3,661.58","3,661.58","3,661.58",,-0.73%
07/08/2016,"3,688.46","3,688.46","3,688.46","3,688.46",,0.55%
07/05/2016,"3,668.45","3,668.45","3,668.45","3,668.45",,0.95%
07/04/2016,"3,633.98","3,633.98","3,633.98","3,633.98",,-0.51%
07/01/2016,"3,652.79","3,652.79","3,652.79","3,652.79",,0.33%
06/30/2016,"3,640.61","3,640.61","3,640.61","3,640.61",,0.32%
06/29/2016,"3,629.05","3,629.05","3,629.05","3,629.05",,-0.21%
06/28/2016,"3,636.64","3,636.64","3,636.64","3,636.64",,-0.70%
06/27/2016,"3,662.15","3,662.15","3,662.15","3,662.15",,-1.19%
06/24/2016,"3,706.44","3,706.44","3,706.44","3,706.44",,-1.02%
06/23/2016,"3,744.58","3,744.58","3,744.58","3,744.58",,-0.17%
06/22/2016,"3,750.98","3,750.98","3,750.98","3,750.98",,-0.64%
06/21/2016,"3,775.09","3,775.09","3,775.09","3,775.09",,0.21%
06/20/2016,"3,767.20","3,767.20","3,767.20","3,767.20",,-0.45%
06/17/2016,"3,784.32","3,784.32","3,784.32","3,784.32",,-0.15%
06/16/2016,"3,789.94","3,789.94","3,789.94","3,789.94",,-0.24%
06/15/2016,"3,799.16","3,799.16","3,799.16","3,799.16",,0.39%
06/14/2016,"3,784.56","3,784.56","3,784.56","3,784.56",,-0.87%
06/13/2016,"3,817.66","3,817.66","3,817.66","3,817.66",,-0.41%
06/10/2016,"3,833.42","3,833.42","3,833.42","3,833.42",,0.40%
06/09/2016,"3,818.19","3,818.19","3,818.19","3,818.19",,0.52%
06/08/2016,"3,798.26","3,798.26","3,798.26","3,798.26",,0.01%
06/07/2016,"3,797.74","3,797.74","3,797.74","3,797.74",,-0.09%
06/06/2016,"3,801.03","3,801.03","3,801.03","3,801.03",,-0.01%
06/03/2016,"3,801.31","3,801.31","3,801.31","3,801.31",,0.05%
06/02/2016,"3,799.57","3,799.57","3,799.57","3,799.57",,-0.74%
05/31/2016,"3,827.80","3,827.80","3,827.80","3,827.80",,-0.86%
05/30/2016,"3,860.94","3,860.94","3,860.94","3,860.94",,-0.17%
05/27/2016,"3,867.50","3,867.50","3,867.50","3,867.50",,-0.11%
05/26/2016,"3,871.74","3,871.74","3,871.74","3,871.74",,-1.04%
05/25/2016,"3,912.33","3,912.33","3,912.33","3,912.33",,0.42%
05/24/2016,"3,895.86","3,895.86","3,895.86","3,895.86",,0.52%
05/23/2016,"3,875.69","3,875.69","3,875.69","3,875.69",,-0.39%
05/20/2016,"3,890.85","3,890.85","3,890.85","3,890.85",,0.26%
05/19/2016,"3,880.81","3,880.81","3,880.81","3,880.81",,0.06%
05/18/2016,"3,878.42","3,878.42","3,878.42","3,878.42",,0.30%
05/17/2016,"3,866.97","3,866.97","3,866.97","3,866.97",,-1.03%
05/16/2016,"3,907.09","3,907.09","3,907.09","3,907.09",,-0.52%
05/13/2016,"3,927.69","3,927.69","3,927.69","3,927.69",,0.11%
05/12/2016,"3,923.42","3,923.42","3,923.42","3,923.42",,-0.28%
05/11/2016,"3,934.43","3,934.43","3,934.43","3,934.43",,0.45%
05/10/2016,"3,916.74","3,916.74","3,916.74","3,916.74",,-1.17%
05/09/2016,"3,962.95","3,962.95","3,962.95","3,962.95",,-0.04%
05/06/2016,"3,964.65","3,964.65","3,964.65","3,964.65",,-0.33%
05/05/2016,"3,977.85","3,977.85","3,977.85","3,977.85",,-0.30%
05/04/2016,"3,989.71","3,989.71","3,989.71","3,989.71",,-0.82%
05/03/2016,"4,022.61","4,022.61","4,022.61","4,022.61",,0.33%
04/29/2016,"4,009.26","4,009.26","4,009.26","4,009.26",,0.48%
04/28/2016,"3,990.20","3,990.20","3,990.20","3,990.20",,0.13%
04/27/2016,"3,985.04","3,985.04","3,985.04","3,985.04",,-0.69%
04/26/2016,"4,012.72","4,012.72","4,012.72","4,012.72",,-0.18%
